"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"22552","Montipora_capitata_HIv3___RNAseq.g8140.t1","GO:0005178","integrin binding",68,16,8.67,0.01005,"Molecular Functions",0.235294117647059
"22553","Montipora_capitata_HIv3___TS.g24579.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22554","Montipora_capitata_HIv3___RNAseq.g16010.t1a","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22555","Montipora_capitata_HIv3___RNAseq.g16010.t1a","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22556","Montipora_capitata_HIv3___TS.g27203.t1c","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22557","Montipora_capitata_HIv3___RNAseq.g41624.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22558","Montipora_capitata_HIv3___RNAseq.g2874.t1","GO:0004713","protein tyrosine kinase activity",99,28,12.62,0.00464,"Molecular Functions",0.282828282828283
"22559","Montipora_capitata_HIv3___RNAseq.g8913.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22560","Montipora_capitata_HIv3___TS.g42335.t2","GO:0070405","ammonium ion binding",41,15,5.23,8.6e-05,"Molecular Functions",0.365853658536585
"22561","Montipora_capitata_HIv3___RNAseq.g24173.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22562","Montipora_capitata_HIv3___RNAseq.g23943.t1","GO:0004252","serine-type endopeptidase activity",50,13,6.37,0.00828,"Molecular Functions",0.26
"22563","Montipora_capitata_HIv3___RNAseq.g33399.t1","GO:0004713","protein tyrosine kinase activity",99,28,12.62,0.00464,"Molecular Functions",0.282828282828283
"22564","Montipora_capitata_HIv3___RNAseq.g37277.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22565","Montipora_capitata_HIv3___TS.g47256.t1","GO:0004252","serine-type endopeptidase activity",50,13,6.37,0.00828,"Molecular Functions",0.26
"22566","Montipora_capitata_HIv3___RNAseq.g14480.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22567","Montipora_capitata_HIv3___TS.g6247.t1","GO:0004252","serine-type endopeptidase activity",50,13,6.37,0.00828,"Molecular Functions",0.26
"22568","Montipora_capitata_HIv3___RNAseq.g28398.t1","GO:0005178","integrin binding",68,16,8.67,0.01005,"Molecular Functions",0.235294117647059
"22569","Montipora_capitata_HIv3___RNAseq.g11664.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",22,9,2.8,9e-04,"Molecular Functions",0.409090909090909
"22570","Montipora_capitata_HIv3___RNAseq.g11664.t1","GO:0005549","odorant binding",11,7,1.4,0.00011,"Molecular Functions",0.636363636363636
"22571","Montipora_capitata_HIv3___RNAseq.g11664.t1","GO:0031404","chloride ion binding",13,8,1.66,4.8e-05,"Molecular Functions",0.615384615384615
"22572","Montipora_capitata_HIv3___RNAseq.g35594.t2","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22573","Montipora_capitata_HIv3___TS.g26755.t2","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22574","Montipora_capitata_HIv3___TS.g16805.t1","GO:0001607","neuromedin U receptor activity",5,4,0.64,0.00118,"Molecular Functions",0.8
"22575","Montipora_capitata_HIv3___TS.g16805.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22576","Montipora_capitata_HIv3___TS.g16805.t1","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22577","Montipora_capitata_HIv3___TS.g16805.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22578","Montipora_capitata_HIv3___TS.g16805.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22579","Montipora_capitata_HIv3___TS.g16805.t1","GO:0042924","neuromedin U binding",5,4,0.64,0.00118,"Molecular Functions",0.8
"22580","Montipora_capitata_HIv3___RNAseq.g37284.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22581","Montipora_capitata_HIv3___RNAseq.g37284.t1","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22582","Montipora_capitata_HIv3___RNAseq.g23789.t2","GO:0004252","serine-type endopeptidase activity",50,13,6.37,0.00828,"Molecular Functions",0.26
"22583","Montipora_capitata_HIv3___RNAseq.g33747.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22584","Montipora_capitata_HIv3___TS.g46194.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22585","Montipora_capitata_HIv3___RNAseq.g11666.t1","GO:0045145","single-stranded DNA 5'-3' DNA exonuclease activity",10,6,1.27,0.00056,"Molecular Functions",0.6
"22586","Montipora_capitata_HIv3___RNAseq.g11666.t1","GO:0048256","flap endonuclease activity",16,6,2.04,0.01089,"Molecular Functions",0.375
"22587","Montipora_capitata_HIv3___TS.g17924.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22588","Montipora_capitata_HIv3___TS.g17924.t1","GO:0004965","G protein-coupled GABA receptor activity",5,4,0.64,0.00118,"Molecular Functions",0.8
"22589","Montipora_capitata_HIv3___TS.g17924.t1","GO:0099528","G protein-coupled neurotransmitter receptor activit...",29,15,3.7,4.7e-07,"Molecular Functions",0.517241379310345
"22590","Montipora_capitata_HIv3___RNAseq.g27987.t1","GO:0097718","disordered domain specific binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22591","Montipora_capitata_HIv3___RNAseq.g10641.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22592","Montipora_capitata_HIv3___TS.g10194.t1","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22593","Montipora_capitata_HIv3___RNAseq.g41186.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22594","Montipora_capitata_HIv3___RNAseq.g41186.t1","GO:0022843","voltage-gated monoatomic cation channel activity",64,23,8.16,0.00719,"Molecular Functions",0.359375
"22595","Montipora_capitata_HIv3___RNAseq.g13833.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22596","Montipora_capitata_HIv3___RNAseq.g39097.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22597","Montipora_capitata_HIv3___RNAseq.g9580.t1","GO:0046920","alpha-(1->3)-fucosyltransferase activity",17,7,2.17,0.00326,"Molecular Functions",0.411764705882353
"22598","Montipora_capitata_HIv3___RNAseq.g19617.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22599","Montipora_capitata_HIv3___RNAseq.g6261.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22600","Montipora_capitata_HIv3___RNAseq.g11099.t1","GO:0004145","diamine N-acetyltransferase activity",4,3,0.51,0.00748,"Molecular Functions",0.75
"22601","Montipora_capitata_HIv3___RNAseq.g11099.t1","GO:0019809","spermidine binding",4,3,0.51,0.00748,"Molecular Functions",0.75
"22602","Montipora_capitata_HIv3___RNAseq.g11099.t1","GO:0070405","ammonium ion binding",41,15,5.23,8.6e-05,"Molecular Functions",0.365853658536585
"22603","Montipora_capitata_HIv3___RNAseq.g30560.t1","GO:0005109","frizzled binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22604","Montipora_capitata_HIv3___RNAseq.g20079.t1","GO:0001786","phosphatidylserine binding",34,10,4.33,0.00795,"Molecular Functions",0.294117647058824
"22605","Montipora_capitata_HIv3___RNAseq.g19510.t1","GO:0043138","3'-5' DNA helicase activity",34,11,4.33,0.0024,"Molecular Functions",0.323529411764706
"22606","Montipora_capitata_HIv3___RNAseq.g36894.t1","GO:0019534","toxin transmembrane transporter activity",6,4,0.76,0.00318,"Molecular Functions",0.666666666666667
"22607","Montipora_capitata_HIv3___RNAseq.g50182.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22608","Montipora_capitata_HIv3___RNAseq.g37352.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22609","Montipora_capitata_HIv3___RNAseq.g37352.t1","GO:0016404","15-hydroxyprostaglandin dehydrogenase (NAD+) activi...",12,5,1.53,0.01219,"Molecular Functions",0.416666666666667
"22610","Montipora_capitata_HIv3___RNAseq.g37352.t1","GO:0043225","ATPase-coupled inorganic anion transmembrane transp...",16,6,2.04,0.01089,"Molecular Functions",0.375
"22611","Montipora_capitata_HIv3___RNAseq.g44803.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22612","Montipora_capitata_HIv3___RNAseq.g37375.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22613","Montipora_capitata_HIv3___RNAseq.g25594.t1","GO:0097110","scaffold protein binding",48,14,6.12,0.00198,"Molecular Functions",0.291666666666667
"22614","Montipora_capitata_HIv3___RNAseq.20146_t","GO:0005085","guanyl-nucleotide exchange factor activity",172,37,21.93,0.00081,"Molecular Functions",0.215116279069767
"22615","Montipora_capitata_HIv3___RNAseq.g15675.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22616","Montipora_capitata_HIv3___RNAseq.g27587.t1","GO:0044547","DNA topoisomerase binding",9,5,1.15,0.0027,"Molecular Functions",0.555555555555556
"22617","Montipora_capitata_HIv3___RNAseq.g25596.t1","GO:0097110","scaffold protein binding",48,14,6.12,0.00198,"Molecular Functions",0.291666666666667
"22618","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0005221","intracellularly cyclic nucleotide-activated monoato...",16,9,2.04,1e-04,"Molecular Functions",0.5625
"22619","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0005251","delayed rectifier potassium channel activity",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22620","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0015271","outward rectifier potassium channel activity",18,9,2.29,0.00019,"Molecular Functions",0.5
"22621","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0019870","potassium channel inhibitor activity",14,8,1.78,1e-04,"Molecular Functions",0.571428571428571
"22622","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22623","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0022843","voltage-gated monoatomic cation channel activity",64,23,8.16,0.00719,"Molecular Functions",0.359375
"22624","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0051393","alpha-actinin binding",24,10,3.06,0.00039,"Molecular Functions",0.416666666666667
"22625","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0086087","voltage-gated potassium channel activity involved i...",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22626","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0086089","voltage-gated potassium channel activity involved i...",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22627","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0086090","voltage-gated potassium channel activity involved i...",12,8,1.53,2.1e-05,"Molecular Functions",0.666666666666667
"22628","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0097110","scaffold protein binding",48,14,6.12,0.00198,"Molecular Functions",0.291666666666667
"22629","Montipora_capitata_HIv3___RNAseq.g35071.t1","GO:0097718","disordered domain specific binding",32,10,4.08,0.00496,"Molecular Functions",0.3125
"22630","Montipora_capitata_HIv3___RNAseq.g19739.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22631","Montipora_capitata_HIv3___RNAseq.g9620.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22632","Montipora_capitata_HIv3___RNAseq.38369_t","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22633","Montipora_capitata_HIv3___TS.g50862.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22634","Montipora_capitata_HIv3___TS.g50860.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22635","Montipora_capitata_HIv3___RNAseq.g44809.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22636","Montipora_capitata_HIv3___RNAseq.g24655.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22637","Montipora_capitata_HIv3___RNAseq.g31090.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22638","Montipora_capitata_HIv3___RNAseq.g8465.t1","GO:0005164","tumor necrosis factor receptor binding",27,12,3.44,4.8e-05,"Molecular Functions",0.444444444444444
"22639","Montipora_capitata_HIv3___RNAseq.g8465.t1","GO:0031996","thioesterase binding",19,10,2.42,3.4e-05,"Molecular Functions",0.526315789473684
"22640","Montipora_capitata_HIv3___RNAseq.g41936.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22641","Montipora_capitata_HIv3___TS.g23028.t2","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22642","Montipora_capitata_HIv3___RNAseq.g20255.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
"22643","Montipora_capitata_HIv3___RNAseq.g20255.t1","GO:0008188","neuropeptide receptor activity",50,31,6.37,2.3e-09,"Molecular Functions",0.62
"22644","Montipora_capitata_HIv3___RNAseq.g24624.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22645","Montipora_capitata_HIv3___RNAseq.g30129.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22646","Montipora_capitata_HIv3___RNAseq.g30129.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22647","Montipora_capitata_HIv3___RNAseq.g40574.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22648","Montipora_capitata_HIv3___RNAseq.g40574.t1","GO:0097110","scaffold protein binding",48,14,6.12,0.00198,"Molecular Functions",0.291666666666667
"22649","Montipora_capitata_HIv3___RNAseq.g13613.t1","GO:0005164","tumor necrosis factor receptor binding",27,12,3.44,4.8e-05,"Molecular Functions",0.444444444444444
"22650","Montipora_capitata_HIv3___RNAseq.g13613.t1","GO:0031996","thioesterase binding",19,10,2.42,3.4e-05,"Molecular Functions",0.526315789473684
"22651","Montipora_capitata_HIv3___RNAseq.g37475.t1","GO:0005125","cytokine activity",19,9,2.42,0.00024,"Molecular Functions",0.473684210526316
"22652","Montipora_capitata_HIv3___RNAseq.g37475.t1","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22653","Montipora_capitata_HIv3___RNAseq.g35121.t1","GO:0022839","monoatomic ion-gated channel activity",151,54,19.25,3e-15,"Molecular Functions",0.357615894039735
"22654","Montipora_capitata_HIv3___RNAseq.g11181.t1","GO:0008201","heparin binding",62,18,7.9,0.00051,"Molecular Functions",0.290322580645161
"22655","Montipora_capitata_HIv3___RNAseq.g27198.t1","GO:0008509","monoatomic anion transmembrane transporter activity",195,53,24.86,0.00123,"Molecular Functions",0.271794871794872
"22656","Montipora_capitata_HIv3___RNAseq.g16195.t1","GO:0000981","DNA-binding transcription factor activity, RNA poly...",452,84,57.63,0.00109,"Molecular Functions",0.185840707964602
"22657","Montipora_capitata_HIv3___RNAseq.g16195.t1","GO:0004181","metallocarboxypeptidase activity",19,7,2.42,0.00672,"Molecular Functions",0.368421052631579
"22658","Montipora_capitata_HIv3___RNAseq.g37328.t1","GO:0004930","G protein-coupled receptor activity",162,83,20.65,5.9e-08,"Molecular Functions",0.512345679012346
