"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","X","V1","V3","V4","V5","V6","value","sig.prop"
"1194","Montipora_capitata_HIv3___RNAseq.g30963.t1","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",25321,"Montipora_capitata_HIv3___Scaffold_9_625013",154,-21.57,"76.47%","88.24%",-0.785589209189198,0.0478468899521531
"1195","Montipora_capitata_HIv3___RNAseq.g22713.t1","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",25292,"Montipora_capitata_HIv3___Scaffold_9_625013",152,-23.72,"71.43%","76.19%",-0.815945879845575,0.0478468899521531
"1196","Montipora_capitata_HIv3___RNAseq.g15019.t1","GO:0008808","cardiolipin synthase activity",1,1,0.03,0.0317,"Molecular Functions",24196,"Montipora_capitata_HIv3___Scaffold_9_613239",141,-21.38,"54.17%","66.67%",-0.8105218113678,1
"1197","Montipora_capitata_HIv3___RNAseq.g15019.t1","GO:0043337","cardiolipin synthase (CMP-forming)",1,1,0.03,0.0317,"Molecular Functions",24196,"Montipora_capitata_HIv3___Scaffold_9_613239",141,-21.38,"54.17%","66.67%",-0.8105218113678,1
"1198","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0017134","fibroblast growth factor binding",27,4,0.86,0.0098,"Molecular Functions",1954,"Montipora_capitata_HIv3___Scaffold_10_729473",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.148148148148148
"1199","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0017134","fibroblast growth factor binding",27,4,0.86,0.0098,"Molecular Functions",3209,"Montipora_capitata_HIv3___Scaffold_11_826703",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.148148148148148
"1200","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0017134","fibroblast growth factor binding",27,4,0.86,0.0098,"Molecular Functions",9048,"Montipora_capitata_HIv3___Scaffold_151_1075760",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.148148148148148
"1201","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",1954,"Montipora_capitata_HIv3___Scaffold_10_729473",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.0478468899521531
"1202","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",3209,"Montipora_capitata_HIv3___Scaffold_11_826703",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.0478468899521531
"1203","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",9048,"Montipora_capitata_HIv3___Scaffold_151_1075760",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.0478468899521531
"1204","Montipora_capitata_HIv3___TS.g1786.t2","GO:0036042","long-chain fatty acyl-CoA binding",8,2,0.25,0.0248,"Molecular Functions",8428,"Montipora_capitata_HIv3___Scaffold_14_999529",169,-23.11,"83.33%","88.89%",-0.769629637272427,0.25
"1205","Montipora_capitata_HIv3___TS.g1786.t2","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",8428,"Montipora_capitata_HIv3___Scaffold_14_999529",169,-23.11,"83.33%","88.89%",-0.769629637272427,0.0350154479917611
"1206","Montipora_capitata_HIv3___TS.g1786.t2","GO:0050544","arachidonate binding",3,2,0.1,0.0029,"Molecular Functions",8428,"Montipora_capitata_HIv3___Scaffold_14_999529",169,-23.11,"83.33%","88.89%",-0.769629637272427,0.666666666666667
"1207","Montipora_capitata_HIv3___TS.g1786.t2","GO:0070540","stearic acid binding",2,2,0.06,0.001,"Molecular Functions",8428,"Montipora_capitata_HIv3___Scaffold_14_999529",169,-23.11,"83.33%","88.89%",-0.769629637272427,1
"1208","Montipora_capitata_HIv3___RNAseq.g45451.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",24622,"Montipora_capitata_HIv3___Scaffold_9_613239",152,-20.52,"72.22%","77.78%",-0.835929807741535,0.0350154479917611
"1209","Montipora_capitata_HIv3___RNAseq.g15802.t1","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",17272,"Montipora_capitata_HIv3___Scaffold_8_488597",149,-22.02,"66.67%","76.19%",-0.970391838287035,0.0478468899521531
"1210","Montipora_capitata_HIv3___RNAseq.g15802.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",17272,"Montipora_capitata_HIv3___Scaffold_8_488597",149,-22.02,"66.67%","76.19%",-0.970391838287035,0.0350154479917611
"1211","Montipora_capitata_HIv3___RNAseq.g44151.t1","GO:0043135","5-phosphoribosyl 1-pyrophosphate pyrophosphatase ac...",1,1,0.03,0.0317,"Molecular Functions",16261,"Montipora_capitata_HIv3___Scaffold_6_439094",158,-24.1,"73.68%","78.95%",-0.859646785984186,1
"1212","Montipora_capitata_HIv3___RNAseq.g1163.t1","GO:0003860","3-hydroxyisobutyryl-CoA hydrolase activity",1,1,0.03,0.0317,"Molecular Functions",17597,"Montipora_capitata_HIv3___Scaffold_8_508612",158,-20.33,"75.00%","75.00%",-0.794980554459091,1
"1213","Montipora_capitata_HIv3___RNAseq.g16003.t1","GO:1990244","histone H2AT120 kinase activity",2,2,0.06,0.001,"Molecular Functions",9778,"Montipora_capitata_HIv3___Scaffold_2_64557",154,-22.75,"69.57%","73.91%",-0.961599791434494,1
"1214","Montipora_capitata_HIv3___RNAseq.g16003.t1","GO:1990244","histone H2AT120 kinase activity",2,2,0.06,0.001,"Molecular Functions",9779,"Montipora_capitata_HIv3___Scaffold_2_64557",160,-20.6,"66.67%","80.95%",-0.961599791434494,1
"1215","Montipora_capitata_HIv3___RNAseq.g16003.t1","GO:1990244","histone H2AT120 kinase activity",2,2,0.06,0.001,"Molecular Functions",17277,"Montipora_capitata_HIv3___Scaffold_8_488597",150,-22.83,"100.00%","100.00%",-0.799449146929304,1
"1216","Montipora_capitata_HIv3___RNAseq.164_t","GO:0004452","isopentenyl-diphosphate delta-isomerase activity",1,1,0.03,0.0317,"Molecular Functions",11732,"Montipora_capitata_HIv3___Scaffold_2_96328",154,-20.98,"73.33%","93.33%",-0.77092167724902,1
"1217","Montipora_capitata_HIv3___RNAseq.g19514.t1","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",16618,"Montipora_capitata_HIv3___Scaffold_7_456843",163,-20.94,"81.25%","93.75%",-0.725689501928131,0.0478468899521531
"1218","Montipora_capitata_HIv3___RNAseq.40944_t","GO:0001888","glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetyl...",1,1,0.03,0.0317,"Molecular Functions",9264,"Montipora_capitata_HIv3___Scaffold_2_124999",155,-20.62,"50.00%","81.82%",-0.920199448995785,1
"1219","Montipora_capitata_HIv3___RNAseq.g14860.t1","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding",43,4,1.36,0.0465,"Molecular Functions",24961,"Montipora_capitata_HIv3___Scaffold_9_617967",183,-28.98,"88.89%","94.44%",-0.723874530736566,0.0930232558139535
"1220","Montipora_capitata_HIv3___RNAseq.g14860.t1","GO:0008574","plus-end-directed microtubule motor activity",23,3,0.73,0.035,"Molecular Functions",24961,"Montipora_capitata_HIv3___Scaffold_9_617967",183,-28.98,"88.89%","94.44%",-0.723874530736566,0.130434782608696
"1221","Montipora_capitata_HIv3___RNAseq.g14860.t1","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",24961,"Montipora_capitata_HIv3___Scaffold_9_617967",183,-28.98,"88.89%","94.44%",-0.723874530736566,0.0511627906976744
"1222","Montipora_capitata_HIv3___RNAseq.g14860.t1","GO:0043325","phosphatidylinositol-3,4-bisphosphate binding",22,3,0.7,0.0312,"Molecular Functions",24961,"Montipora_capitata_HIv3___Scaffold_9_617967",183,-28.98,"88.89%","94.44%",-0.723874530736566,0.136363636363636
"1223","Montipora_capitata_HIv3___TS.g14678.t1","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",6830,"Montipora_capitata_HIv3___Scaffold_13_954675",142,-20.03,"60.00%","86.67%",-0.788309522356237,0.0511627906976744
"1224","Montipora_capitata_HIv3___TS.g14678.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",6830,"Montipora_capitata_HIv3___Scaffold_13_954675",142,-20.03,"60.00%","86.67%",-0.788309522356237,0.0350154479917611
"1225","Montipora_capitata_HIv3___RNAseq.g6177.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",9580,"Montipora_capitata_HIv3___Scaffold_2_124999",153,-20.49,"61.29%","67.74%",-0.765819991928631,0.0350154479917611
"1226","Montipora_capitata_HIv3___RNAseq.g6177.t1","GO:0070412","R-SMAD binding",14,3,0.44,0.0089,"Molecular Functions",9580,"Montipora_capitata_HIv3___Scaffold_2_124999",153,-20.49,"61.29%","67.74%",-0.765819991928631,0.214285714285714
"1227","Montipora_capitata_HIv3___RNAseq.g44370.t1","GO:0004420","hydroxymethylglutaryl-CoA reductase (NADPH) activit...",1,1,0.03,0.0317,"Molecular Functions",10440,"Montipora_capitata_HIv3___Scaffold_2_67225",149,-20.38,"66.67%","76.19%",-0.880663948735264,1
"1228","Montipora_capitata_HIv3___RNAseq.g44370.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",10440,"Montipora_capitata_HIv3___Scaffold_2_67225",149,-20.38,"66.67%","76.19%",-0.880663948735264,0.0350154479917611
"1229","Montipora_capitata_HIv3___RNAseq.g3829.t1","GO:0017134","fibroblast growth factor binding",27,4,0.86,0.0098,"Molecular Functions",24515,"Montipora_capitata_HIv3___Scaffold_9_613239",158,-20.32,"70.00%","80.00%",-0.836536649885698,0.148148148148148
"1230","Montipora_capitata_HIv3___RNAseq.g47143.t1","GO:0008237","metallopeptidase activity",103,6,3.27,0.0246,"Molecular Functions",25138,"Montipora_capitata_HIv3___Scaffold_9_617967",147,-20.52,"83.33%","91.67%",-0.901771569460991,0.058252427184466
"1231","Montipora_capitata_HIv3___RNAseq.g47143.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",25138,"Montipora_capitata_HIv3___Scaffold_9_617967",147,-20.52,"83.33%","91.67%",-0.901771569460991,0.0350154479917611
"1232","Montipora_capitata_HIv3___RNAseq.g30433.t1","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding",43,4,1.36,0.0465,"Molecular Functions",15135,"Montipora_capitata_HIv3___Scaffold_6_400996",155,-21.89,"68.18%","77.27%",-0.948113732678176,0.0930232558139535
"1233","Montipora_capitata_HIv3___RNAseq.g43069.t1","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",12991,"Montipora_capitata_HIv3___Scaffold_4_264216",158,-20.48,"71.43%","80.95%",-0.898127285521512,0.0511627906976744
"1234","Montipora_capitata_HIv3___RNAseq.g29530.t1","GO:0008237","metallopeptidase activity",103,6,3.27,0.0246,"Molecular Functions",9895,"Montipora_capitata_HIv3___Scaffold_2_64557",152,-23.46,"68.18%","68.18%",-0.910506806996759,0.058252427184466
"1235","Montipora_capitata_HIv3___RNAseq.g19882.t1","GO:0070039","rRNA (guanosine-2'-O-)-methyltransferase activity",1,1,0.03,0.0317,"Molecular Functions",24981,"Montipora_capitata_HIv3___Scaffold_9_617967",143,-20.22,"60.00%","70.00%",-0.771995508427944,1
"1236","Montipora_capitata_HIv3___RNAseq.g421.t1","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",25357,"Montipora_capitata_HIv3___Scaffold_9_625013",156,-21.74,"73.68%","84.21%",-0.717377195782822,0.0478468899521531
"1237","Montipora_capitata_HIv3___RNAseq.g47573.t1","GO:0070412","R-SMAD binding",14,3,0.44,0.0089,"Molecular Functions",25140,"Montipora_capitata_HIv3___Scaffold_9_617967",156,-22.57,"76.19%","80.95%",-0.943466583202504,0.214285714285714
"1238","Montipora_capitata_HIv3___TS.g11355.t2","GO:0004301","epoxide hydrolase activity",5,2,0.16,0.0094,"Molecular Functions",1277,"Montipora_capitata_HIv3___Scaffold_10_667068",151,-26.02,"66.67%","66.67%",-0.760041388947643,0.4
"1239","Montipora_capitata_HIv3___TS.g11355.t2","GO:0004463","leukotriene-A4 hydrolase activity",1,1,0.03,0.0317,"Molecular Functions",1277,"Montipora_capitata_HIv3___Scaffold_10_667068",151,-26.02,"66.67%","66.67%",-0.760041388947643,1
"1240","Montipora_capitata_HIv3___TS.g11355.t2","GO:0008237","metallopeptidase activity",103,6,3.27,0.0246,"Molecular Functions",1277,"Montipora_capitata_HIv3___Scaffold_10_667068",151,-26.02,"66.67%","66.67%",-0.760041388947643,0.058252427184466
"1241","Montipora_capitata_HIv3___TS.g1508.t2a","GO:0015421","ABC-type oligopeptide transporter activity",1,1,0.03,0.0317,"Molecular Functions",7416,"Montipora_capitata_HIv3___Scaffold_14_1018693",147,-25.59,"71.43%","78.57%",-0.790109263313961,1
"1242","Montipora_capitata_HIv3___TS.g1508.t2a","GO:0015440","ABC-type peptide transporter activity",1,1,0.03,0.0317,"Molecular Functions",7416,"Montipora_capitata_HIv3___Scaffold_14_1018693",147,-25.59,"71.43%","78.57%",-0.790109263313961,1
"1243","Montipora_capitata_HIv3___TS.g1508.t2a","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",7416,"Montipora_capitata_HIv3___Scaffold_14_1018693",147,-25.59,"71.43%","78.57%",-0.790109263313961,0.0511627906976744
"1244","Montipora_capitata_HIv3___TS.g1508.t2a","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",7416,"Montipora_capitata_HIv3___Scaffold_14_1018693",147,-25.59,"71.43%","78.57%",-0.790109263313961,0.0350154479917611
"1245","Montipora_capitata_HIv3___RNAseq.g11565.t1","GO:0003868","4-hydroxyphenylpyruvate dioxygenase activity",1,1,0.03,0.0317,"Molecular Functions",11745,"Montipora_capitata_HIv3___Scaffold_2_96328",151,-21.67,"66.67%","71.43%",-0.858864245887651,1
"1246","Montipora_capitata_HIv3___RNAseq.g11565.t1","GO:0003868","4-hydroxyphenylpyruvate dioxygenase activity",1,1,0.03,0.0317,"Molecular Functions",20759,"Montipora_capitata_HIv3___Scaffold_8_565039",151,-20.18,"66.67%","71.43%",-0.859717612852335,1
"1247","Montipora_capitata_HIv3___RNAseq.g27852.t1","GO:0031867","EP4 subtype prostaglandin E2 receptor binding",1,1,0.03,0.0317,"Molecular Functions",16722,"Montipora_capitata_HIv3___Scaffold_7_456843",160,-20.54,"66.67%","80.95%",-0.962795260882789,1
"1248","Montipora_capitata_HIv3___TS.g26377.t2","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",12413,"Montipora_capitata_HIv3___Scaffold_2_98529",164,-21.11,"82.35%","88.24%",-0.878883980048315,0.0350154479917611
"1249","Montipora_capitata_HIv3___RNAseq.10831_t","GO:0008237","metallopeptidase activity",103,6,3.27,0.0246,"Molecular Functions",1398,"Montipora_capitata_HIv3___Scaffold_10_729473",157,-26.8,"70.00%","85.00%",-0.881722219952282,0.058252427184466
"1250","Montipora_capitata_HIv3___RNAseq.10831_t","GO:0008237","metallopeptidase activity",103,6,3.27,0.0246,"Molecular Functions",2653,"Montipora_capitata_HIv3___Scaffold_11_826703",157,-26.8,"70.00%","85.00%",-0.881722219952282,0.058252427184466
"1251","Montipora_capitata_HIv3___RNAseq.10831_t","GO:0008237","metallopeptidase activity",103,6,3.27,0.0246,"Molecular Functions",8492,"Montipora_capitata_HIv3___Scaffold_151_1075760",157,-26.8,"70.00%","85.00%",-0.881722219952282,0.058252427184466
"1252","Montipora_capitata_HIv3___RNAseq.g28212.t1","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",9888,"Montipora_capitata_HIv3___Scaffold_2_64557",145,-22.88,"100.00%","100.00%",-0.876089737804899,0.0511627906976744
"1253","Montipora_capitata_HIv3___RNAseq.g7226.t1","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",12370,"Montipora_capitata_HIv3___Scaffold_2_98529",160,-20.6,"71.43%","76.19%",-0.702649927120563,0.0511627906976744
"1254","Montipora_capitata_HIv3___RNAseq.g14345.t1","GO:0008574","plus-end-directed microtubule motor activity",23,3,0.73,0.035,"Molecular Functions",25264,"Montipora_capitata_HIv3___Scaffold_9_625013",151,-20.88,"75.00%","81.25%",-0.713752395642751,0.130434782608696
"1255","Montipora_capitata_HIv3___RNAseq.g14345.t1","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",25264,"Montipora_capitata_HIv3___Scaffold_9_625013",151,-20.88,"75.00%","81.25%",-0.713752395642751,0.0511627906976744
"1256","Montipora_capitata_HIv3___RNAseq.g47654.t1","GO:0043221","SMC family protein binding",1,1,0.03,0.0317,"Molecular Functions",16977,"Montipora_capitata_HIv3___Scaffold_7_456843",156,-21.51,"61.90%","80.95%",-0.859591407211331,1
"1257","Montipora_capitata_HIv3___RNAseq.g47654.t1","GO:0043221","SMC family protein binding",1,1,0.03,0.0317,"Molecular Functions",16978,"Montipora_capitata_HIv3___Scaffold_7_456843",158,-20.13,"66.67%","85.71%",-0.859591407211331,1
"1258","Montipora_capitata_HIv3___RNAseq.g34375.t1","GO:0050080","malonyl-CoA decarboxylase activity",1,1,0.03,0.0317,"Molecular Functions",14730,"Montipora_capitata_HIv3___Scaffold_5_375083",155,-21.21,"78.57%","85.71%",-0.830205818992459,1
"1259","Montipora_capitata_HIv3___RNAseq.g459.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",1899,"Montipora_capitata_HIv3___Scaffold_10_729473",150,-20.62,"66.67%","71.43%",-0.752118417037782,0.0350154479917611
"1260","Montipora_capitata_HIv3___RNAseq.g459.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",3154,"Montipora_capitata_HIv3___Scaffold_11_826703",150,-20.62,"66.67%","71.43%",-0.752118417037782,0.0350154479917611
"1261","Montipora_capitata_HIv3___RNAseq.g459.t1","GO:0046983","protein dimerization activity",971,34,30.82,0.0196,"Molecular Functions",8993,"Montipora_capitata_HIv3___Scaffold_151_1075760",150,-20.62,"66.67%","71.43%",-0.752118417037782,0.0350154479917611
"1262","Montipora_capitata_HIv3___RNAseq.g3456.t1","GO:0097322","7SK snRNA binding",6,2,0.19,0.0138,"Molecular Functions",21117,"Montipora_capitata_HIv3___Scaffold_8_578139",169,-21.79,"72.73%","81.82%",-0.830386305644615,0.333333333333333
"1263","Montipora_capitata_HIv3___RNAseq.g8561.t1","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",17494,"Montipora_capitata_HIv3___Scaffold_8_488597",162,-24.79,"75.00%","79.17%",-0.877991213670055,0.0478468899521531
"1264","Montipora_capitata_HIv3___RNAseq.g45413.t1","GO:0008179","adenylate cyclase binding",9,2,0.29,0.0312,"Molecular Functions",24621,"Montipora_capitata_HIv3___Scaffold_9_613239",154,-22.72,"84.62%","84.62%",-0.951661842863831,0.222222222222222
"1265","Montipora_capitata_HIv3___RNAseq.g14993.t1","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",7165,"Montipora_capitata_HIv3___Scaffold_14_1018693",149,-20.33,"78.57%","85.71%",-0.700793163720791,0.0511627906976744
"1266","Montipora_capitata_HIv3___RNAseq.g565.t2","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding",43,4,1.36,0.0465,"Molecular Functions",10475,"Montipora_capitata_HIv3___Scaffold_2_67225",160,-20.22,"66.67%","80.95%",-0.735651928775925,0.0930232558139535
"1267","Montipora_capitata_HIv3___RNAseq.g565.t2","GO:0016887","ATP hydrolysis activity",430,22,13.65,0.018,"Molecular Functions",10475,"Montipora_capitata_HIv3___Scaffold_2_67225",160,-20.22,"66.67%","80.95%",-0.735651928775925,0.0511627906976744
"1268","Montipora_capitata_HIv3___RNAseq.g565.t2","GO:0043325","phosphatidylinositol-3,4-bisphosphate binding",22,3,0.7,0.0312,"Molecular Functions",10475,"Montipora_capitata_HIv3___Scaffold_2_67225",160,-20.22,"66.67%","80.95%",-0.735651928775925,0.136363636363636
"1269","Montipora_capitata_HIv3___RNAseq.g25266.t2","GO:0008179","adenylate cyclase binding",9,2,0.29,0.0312,"Molecular Functions",12886,"Montipora_capitata_HIv3___Scaffold_4_264216",184,-37.77,"89.47%","89.47%",-0.766869445512938,0.222222222222222
"1270","Montipora_capitata_HIv3___RNAseq.g25266.t2","GO:0038023","signaling receptor activity",418,20,13.27,0.0324,"Molecular Functions",12886,"Montipora_capitata_HIv3___Scaffold_4_264216",184,-37.77,"89.47%","89.47%",-0.766869445512938,0.0478468899521531
